-0.70000000 -0.53473807
-0.40000000 0.45263257
-0.10000000 1.16551442
0.20000000 1.03360663
0.50000000 0.18307784
0.80000000 -0.66745094
1.10000000 -0.79935874
1.40000000 -0.08647689
1.70000000 0.90089375
