0.100000	0.100000	0.000000
0.119192	0.100000	0.000368
0.138384	0.100000	0.001473
0.157576	0.100000	0.003315
0.176768	0.100000	0.005893
0.195960	0.100000	0.009208
0.215152	0.100000	0.013260
0.234343	0.100000	0.018048
0.253535	0.100000	0.023573
0.272727	0.100000	0.029835
0.291919	0.100000	0.036833
0.311111	0.100000	0.044568
0.330303	0.100000	0.053039
0.349495	0.100000	0.062248
0.368687	0.100000	0.072193
0.387879	0.100000	0.082874
0.407071	0.100000	0.094292
0.426263	0.100000	0.106447
0.445455	0.100000	0.119339
0.464646	0.100000	0.132967
0.483838	0.100000	0.147332
0.503030	0.100000	0.162433
0.522222	0.100000	0.178272
0.541414	0.100000	0.194846
0.560606	0.100000	0.212158
0.579798	0.100000	0.230206
0.598990	0.100000	0.248991
0.618182	0.100000	0.268512
0.637374	0.100000	0.288771
0.656566	0.100000	0.309765
0.675758	0.100000	0.331497
0.694949	0.100000	0.353965
0.714141	0.100000	0.377170
0.733333	0.100000	0.401111
0.752525	0.100000	0.425789
0.771717	0.100000	0.451204
0.790909	0.100000	0.477355
0.810101	0.100000	0.504243
0.829293	0.100000	0.531868
0.848485	0.100000	0.560230
0.867677	0.100000	0.589328
0.886869	0.100000	0.619162
0.906061	0.100000	0.649734
0.925253	0.100000	0.681042
0.944444	0.100000	0.713086
0.963636	0.100000	0.745868
0.982828	0.100000	0.779386
1.002020	0.100000	0.813640
1.021212	0.100000	0.848632
1.040404	0.100000	0.884360
1.059596	0.100000	0.920824
1.078788	0.100000	0.958026
1.097980	0.100000	0.995964
1.117172	0.100000	1.034638
1.136364	0.100000	1.074050
1.155556	0.100000	1.114198
1.174747	0.100000	1.155082
1.193939	0.100000	1.196703
1.213131	0.100000	1.239061
1.232323	0.100000	1.282156
1.251515	0.100000	1.325987
1.270707	0.100000	1.370555
1.289899	0.100000	1.415860
1.309091	0.100000	1.461901
1.328283	0.100000	1.508679
1.347475	0.100000	1.556193
1.366667	0.100000	1.604444
1.385859	0.100000	1.653432
1.405051	0.100000	1.703157
1.424242	0.100000	1.753618
1.443434	0.100000	1.804816
1.462626	0.100000	1.856750
1.481818	0.100000	1.909421
1.501010	0.100000	1.962829
1.520202	0.100000	2.016974
1.539394	0.100000	2.071855
1.558586	0.100000	2.127473
1.577778	0.100000	2.183827
1.596970	0.100000	2.240918
1.616162	0.100000	2.298746
1.635354	0.100000	2.357310
1.654545	0.100000	2.416612
1.673737	0.100000	2.476649
1.692929	0.100000	2.537424
1.712121	0.100000	2.598935
1.731313	0.100000	2.661183
1.750505	0.100000	2.724167
1.769697	0.100000	2.787888
1.788889	0.100000	2.852346
1.808081	0.100000	2.917540
1.827273	0.100000	2.983471
1.846465	0.100000	3.050139
1.865657	0.100000	3.117543
1.884848	0.100000	3.185684
1.904040	0.100000	3.254562
1.923232	0.100000	3.324176
1.942424	0.100000	3.394527
1.961616	0.100000	3.465615
1.980808	0.100000	3.537439
2.000000	0.100000	3.610000
0.100000	0.119192	0.000368
0.119192	0.119192	0.000000
0.138384	0.119192	0.000368
0.157576	0.119192	0.001473
0.176768	0.119192	0.003315
0.195960	0.119192	0.005893
0.215152	0.119192	0.009208
0.234343	0.119192	0.013260
0.253535	0.119192	0.018048
0.272727	0.119192	0.023573
0.291919	0.119192	0.029835
0.311111	0.119192	0.036833
0.330303	0.119192	0.044568
0.349495	0.119192	0.053039
0.368687	0.119192	0.062248
0.387879	0.119192	0.072193
0.407071	0.119192	0.082874
0.426263	0.119192	0.094292
0.445455	0.119192	0.106447
0.464646	0.119192	0.119339
0.483838	0.119192	0.132967
0.503030	0.119192	0.147332
0.522222	0.119192	0.162433
0.541414	0.119192	0.178272
0.560606	0.119192	0.194846
0.579798	0.119192	0.212158
0.598990	0.119192	0.230206
0.618182	0.119192	0.248991
0.637374	0.119192	0.268512
0.656566	0.119192	0.288771
0.675758	0.119192	0.309765
0.694949	0.119192	0.331497
0.714141	0.119192	0.353965
0.733333	0.119192	0.377170
0.752525	0.119192	0.401111
0.771717	0.119192	0.425789
0.790909	0.119192	0.451204
0.810101	0.119192	0.477355
0.829293	0.119192	0.504243
0.848485	0.119192	0.531868
0.867677	0.119192	0.560230
0.886869	0.119192	0.589328
0.906061	0.119192	0.619162
0.925253	0.119192	0.649734
0.944444	0.119192	0.681042
0.963636	0.119192	0.713086
0.982828	0.119192	0.745868
1.002020	0.119192	0.779386
1.021212	0.119192	0.813640
1.040404	0.119192	0.848632
1.059596	0.119192	0.884360
1.078788	0.119192	0.920824
1.097980	0.119192	0.958026
1.117172	0.119192	0.995964
1.136364	0.119192	1.034638
1.155556	0.119192	1.074050
1.174747	0.119192	1.114198
1.193939	0.119192	1.155082
1.213131	0.119192	1.196703
1.232323	0.119192	1.239061
1.251515	0.119192	1.282156
1.270707	0.119192	1.325987
1.289899	0.119192	1.370555
1.309091	0.119192	1.415860
1.328283	0.119192	1.461901
1.347475	0.119192	1.508679
1.366667	0.119192	1.556193
1.385859	0.119192	1.604444
1.405051	0.119192	1.653432
1.424242	0.119192	1.703157
1.443434	0.119192	1.753618
1.462626	0.119192	1.804816
1.481818	0.119192	1.856750
1.501010	0.119192	1.909421
1.520202	0.119192	1.962829
1.539394	0.119192	2.016974
1.558586	0.119192	2.071855
1.577778	0.119192	2.127473
1.596970	0.119192	2.183827
1.616162	0.119192	2.240918
1.635354	0.119192	2.298746
1.654545	0.119192	2.357310
1.673737	0.119192	2.416612
1.692929	0.119192	2.476649
1.712121	0.119192	2.537424
1.731313	0.119192	2.598935
1.750505	0.119192	2.661183
1.769697	0.119192	2.724167
1.788889	0.119192	2.787888
1.808081	0.119192	2.852346
1.827273	0.119192	2.917540
1.846465	0.119192	2.983471
1.865657	0.119192	3.050139
1.884848	0.119192	3.117543
1.904040	0.119192	3.185684
1.923232	0.119192	3.254562
1.942424	0.119192	3.324176
1.961616	0.119192	3.394527
1.980808	0.119192	3.465615
2.000000	0.119192	3.537439
0.100000	0.138384	0.001473
0.119192	0.138384	0.000368
0.138384	0.138384	0.000000
0.157576	0.138384	0.000368
0.176768	0.138384	0.001473
0.195960	0.138384	0.003315
0.215152	0.138384	0.005893
0.234343	0.138384	0.009208
0.253535	0.138384	0.013260
0.272727	0.138384	0.018048
0.291919	0.138384	0.023573
0.311111	0.138384	0.029835
0.330303	0.138384	0.036833
0.349495	0.138384	0.044568
0.368687	0.138384	0.053039
0.387879	0.138384	0.062248
0.407071	0.138384	0.072193
0.426263	0.138384	0.082874
0.445455	0.138384	0.094292
0.464646	0.138384	0.106447
0.483838	0.138384	0.119339
0.503030	0.138384	0.132967
0.522222	0.138384	0.147332
0.541414	0.138384	0.162433
0.560606	0.138384	0.178272
0.579798	0.138384	0.194846
0.598990	0.138384	0.212158
0.618182	0.138384	0.230206
0.637374	0.138384	0.248991
0.656566	0.138384	0.268512
0.675758	0.138384	0.288771
0.694949	0.138384	0.309765
0.714141	0.138384	0.331497
0.733333	0.138384	0.353965
0.752525	0.138384	0.377170
0.771717	0.138384	0.401111
0.790909	0.138384	0.425789
0.810101	0.138384	0.451204
0.829293	0.138384	0.477355
0.848485	0.138384	0.504243
0.867677	0.138384	0.531868
0.886869	0.138384	0.560230
0.906061	0.138384	0.589328
0.925253	0.138384	0.619162
0.944444	0.138384	0.649734
0.963636	0.138384	0.681042
0.982828	0.138384	0.713086
1.002020	0.138384	0.745868
1.021212	0.138384	0.779386
1.040404	0.138384	0.813640
1.059596	0.138384	0.848632
1.078788	0.138384	0.884360
1.097980	0.138384	0.920824
1.117172	0.138384	0.958026
1.136364	0.138384	0.995964
1.155556	0.138384	1.034638
1.174747	0.138384	1.074050
1.193939	0.138384	1.114198
1.213131	0.138384	1.155082
1.232323	0.138384	1.196703
1.251515	0.138384	1.239061
1.270707	0.138384	1.282156
1.289899	0.138384	1.325987
1.309091	0.138384	1.370555
1.328283	0.138384	1.415860
1.347475	0.138384	1.461901
1.366667	0.138384	1.508679
1.385859	0.138384	1.556193
1.405051	0.138384	1.604444
1.424242	0.138384	1.653432
1.443434	0.138384	1.703157
1.462626	0.138384	1.753618
1.481818	0.138384	1.804816
1.501010	0.138384	1.856750
1.520202	0.138384	1.909421
1.539394	0.138384	1.962829
1.558586	0.138384	2.016974
1.577778	0.138384	2.071855
1.596970	0.138384	2.127473
1.616162	0.138384	2.183827
1.635354	0.138384	2.240918
1.654545	0.138384	2.298746
1.673737	0.138384	2.357310
1.692929	0.138384	2.416612
1.712121	0.138384	2.476649
1.731313	0.138384	2.537424
1.750505	0.138384	2.598935
1.769697	0.138384	2.661183
1.788889	0.138384	2.724167
1.808081	0.138384	2.787888
1.827273	0.138384	2.852346
1.846465	0.138384	2.917540
1.865657	0.138384	2.983471
1.884848	0.138384	3.050139
1.904040	0.138384	3.117543
1.923232	0.138384	3.185684
1.942424	0.138384	3.254562
1.961616	0.138384	3.324176
1.980808	0.138384	3.394527
2.000000	0.138384	3.465615
0.100000	0.157576	0.003315
0.119192	0.157576	0.001473
0.138384	0.157576	0.000368
0.157576	0.157576	0.000000
0.176768	0.157576	0.000368
0.195960	0.157576	0.001473
0.215152	0.157576	0.003315
0.234343	0.157576	0.005893
0.253535	0.157576	0.009208
0.272727	0.157576	0.013260
0.291919	0.157576	0.018048
0.311111	0.157576	0.023573
0.330303	0.157576	0.029835
0.349495	0.157576	0.036833
0.368687	0.157576	0.044568
0.387879	0.157576	0.053039
0.407071	0.157576	0.062248
0.426263	0.157576	0.072193
0.445455	0.157576	0.082874
0.464646	0.157576	0.094292
0.483838	0.157576	0.106447
0.503030	0.157576	0.119339
0.522222	0.157576	0.132967
0.541414	0.157576	0.147332
0.560606	0.157576	0.162433
0.579798	0.157576	0.178272
0.598990	0.157576	0.194846
0.618182	0.157576	0.212158
0.637374	0.157576	0.230206
0.656566	0.157576	0.248991
0.675758	0.157576	0.268512
0.694949	0.157576	0.288771
0.714141	0.157576	0.309765
0.733333	0.157576	0.331497
0.752525	0.157576	0.353965
0.771717	0.157576	0.377170
0.790909	0.157576	0.401111
0.810101	0.157576	0.425789
0.829293	0.157576	0.451204
0.848485	0.157576	0.477355
0.867677	0.157576	0.504243
0.886869	0.157576	0.531868
0.906061	0.157576	0.560230
0.925253	0.157576	0.589328
0.944444	0.157576	0.619162
0.963636	0.157576	0.649734
0.982828	0.157576	0.681042
1.002020	0.157576	0.713086
1.021212	0.157576	0.745868
1.040404	0.157576	0.779386
1.059596	0.157576	0.813640
1.078788	0.157576	0.848632
1.097980	0.157576	0.884360
1.117172	0.157576	0.920824
1.136364	0.157576	0.958026
1.155556	0.157576	0.995964
1.174747	0.157576	1.034638
1.193939	0.157576	1.074050
1.213131	0.157576	1.114198
1.232323	0.157576	1.155082
1.251515	0.157576	1.196703
1.270707	0.157576	1.239061
1.289899	0.157576	1.282156
1.309091	0.157576	1.325987
1.328283	0.157576	1.370555
1.347475	0.157576	1.415860
1.366667	0.157576	1.461901
1.385859	0.157576	1.508679
1.405051	0.157576	1.556193
1.424242	0.157576	1.604444
1.443434	0.157576	1.653432
1.462626	0.157576	1.703157
1.481818	0.157576	1.753618
1.501010	0.157576	1.804816
1.520202	0.157576	1.856750
1.539394	0.157576	1.909421
1.558586	0.157576	1.962829
1.577778	0.157576	2.016974
1.596970	0.157576	2.071855
1.616162	0.157576	2.127473
1.635354	0.157576	2.183827
1.654545	0.157576	2.240918
1.673737	0.157576	2.298746
1.692929	0.157576	2.357310
1.712121	0.157576	2.416612
1.731313	0.157576	2.476649
1.750505	0.157576	2.537424
1.769697	0.157576	2.598935
1.788889	0.157576	2.661183
1.808081	0.157576	2.724167
1.827273	0.157576	2.787888
1.846465	0.157576	2.852346
1.865657	0.157576	2.917540
1.884848	0.157576	2.983471
1.904040	0.157576	3.050139
1.923232	0.157576	3.117543
1.942424	0.157576	3.185684
1.961616	0.157576	3.254562
1.980808	0.157576	3.324176
2.000000	0.157576	3.394527
0.100000	0.176768	0.005893
0.119192	0.176768	0.003315
0.138384	0.176768	0.001473
0.157576	0.176768	0.000368
0.176768	0.176768	0.000000
0.195960	0.176768	0.000368
0.215152	0.176768	0.001473
0.234343	0.176768	0.003315
0.253535	0.176768	0.005893
