0.000000e+00 0.000000e+00 1.000000e+00
0.000000e+00 1.010101e-02 1.000000e+00
0.000000e+00 2.020202e-02 1.000000e+00
0.000000e+00 3.030303e-02 1.000000e+00
0.000000e+00 4.040404e-02 1.000000e+00
0.000000e+00 5.050505e-02 1.000000e+00
0.000000e+00 6.060606e-02 1.000000e+00
0.000000e+00 7.070707e-02 1.000000e+00
0.000000e+00 8.080808e-02 1.000000e+00
0.000000e+00 9.090909e-02 1.000000e+00
0.000000e+00 1.010101e-01 1.000000e+00
0.000000e+00 1.111111e-01 1.000000e+00
0.000000e+00 1.212121e-01 1.000000e+00
0.000000e+00 1.313131e-01 1.000000e+00
0.000000e+00 1.414141e-01 1.000000e+00
0.000000e+00 1.515152e-01 1.000000e+00
0.000000e+00 1.616162e-01 1.000000e+00
0.000000e+00 1.717172e-01 1.000000e+00
0.000000e+00 1.818182e-01 1.000000e+00
0.000000e+00 1.919192e-01 1.000000e+00
0.000000e+00 2.020202e-01 1.000000e+00
0.000000e+00 2.121212e-01 1.000000e+00
0.000000e+00 2.222222e-01 1.000000e+00
0.000000e+00 2.323232e-01 1.000000e+00
0.000000e+00 2.424242e-01 1.000000e+00
0.000000e+00 2.525253e-01 1.000000e+00
0.000000e+00 2.626263e-01 1.000000e+00
0.000000e+00 2.727273e-01 1.000000e+00
0.000000e+00 2.828283e-01 1.000000e+00
0.000000e+00 2.929293e-01 1.000000e+00
0.000000e+00 3.030303e-01 1.000000e+00
0.000000e+00 3.131313e-01 1.000000e+00
0.000000e+00 3.232323e-01 1.000000e+00
0.000000e+00 3.333333e-01 1.000000e+00
0.000000e+00 3.434343e-01 1.000000e+00
0.000000e+00 3.535354e-01 1.000000e+00
0.000000e+00 3.636364e-01 1.000000e+00
0.000000e+00 3.737374e-01 1.000000e+00
0.000000e+00 3.838384e-01 1.000000e+00
0.000000e+00 3.939394e-01 1.000000e+00
0.000000e+00 4.040404e-01 1.000000e+00
0.000000e+00 4.141414e-01 1.000000e+00
0.000000e+00 4.242424e-01 1.000000e+00
0.000000e+00 4.343434e-01 1.000000e+00
0.000000e+00 4.444444e-01 1.000000e+00
0.000000e+00 4.545455e-01 1.000000e+00
0.000000e+00 4.646465e-01 1.000000e+00
0.000000e+00 4.747475e-01 1.000000e+00
0.000000e+00 4.848485e-01 1.000000e+00
0.000000e+00 4.949495e-01 1.000000e+00
0.000000e+00 5.050505e-01 1.000000e+00
0.000000e+00 5.151515e-01 1.000000e+00
0.000000e+00 5.252525e-01 1.000000e+00
0.000000e+00 5.353535e-01 1.000000e+00
0.000000e+00 5.454545e-01 1.000000e+00
0.000000e+00 5.555556e-01 1.000000e+00
0.000000e+00 5.656566e-01 1.000000e+00
0.000000e+00 5.757576e-01 1.000000e+00
0.000000e+00 5.858586e-01 1.000000e+00
0.000000e+00 5.959596e-01 1.000000e+00
0.000000e+00 6.060606e-01 1.000000e+00
0.000000e+00 6.161616e-01 1.000000e+00
0.000000e+00 6.262626e-01 1.000000e+00
0.000000e+00 6.363636e-01 1.000000e+00
0.000000e+00 6.464646e-01 1.000000e+00
0.000000e+00 6.565657e-01 1.000000e+00
0.000000e+00 6.666667e-01 1.000000e+00
0.000000e+00 6.767677e-01 1.000000e+00
0.000000e+00 6.868687e-01 1.000000e+00
0.000000e+00 6.969697e-01 1.000000e+00
0.000000e+00 7.070707e-01 1.000000e+00
0.000000e+00 7.171717e-01 1.000000e+00
0.000000e+00 7.272727e-01 1.000000e+00
0.000000e+00 7.373737e-01 1.000000e+00
0.000000e+00 7.474747e-01 1.000000e+00
0.000000e+00 7.575758e-01 1.000000e+00
0.000000e+00 7.676768e-01 1.000000e+00
0.000000e+00 7.777778e-01 1.000000e+00
0.000000e+00 7.878788e-01 1.000000e+00
0.000000e+00 7.979798e-01 1.000000e+00
0.000000e+00 8.080808e-01 1.000000e+00
0.000000e+00 8.181818e-01 1.000000e+00
0.000000e+00 8.282828e-01 1.000000e+00
