#t	p1	t	p2
2.064133	1.555495	2.064133	0.7786599
2.080778	1.555495	2.080778	0.7786599
2.097422	1.555495	2.097422	0.7786599
2.114067	1.555495	2.114067	0.7786599
2.130711	1.555495	2.130711	0.7786599
2.147356	1.555495	2.147356	0.7786599
2.164111	1.555495	2.164	0.7786599
2.180756	1.555495	2.180756	0.7786599
2.1974	1.555495	2.1974	0.7786599
2.214044	1.555495	2.214044	0.7786599
2.230689	1.555495	2.230689	0.7786599
2.247333	1.555495	2.247333	0.7786599
2.263978	1.555495	2.263978	0.7786599
2.280622	1.555495		
2.297267	1.555495		
