#t	θ
0,000000E0	1,276853E1
1,664444E-2	1,218330E1
3,328889E-2	1,115368E1
4,993333E-2	9,622996E0
6,657778E-2	8,072286E0
8,322222E-2	5,508554E0
9,986667E-2	2,577271E0
1,165111E-1	3,635169E-1
1,331556E-1	4,762727E-1
1,498000E-1	6,783133E-1
1,664444E-1	7,066650E-1
1,830889E-1	7,066650E-1
1,997333E-1	7,066650E-1
2,163778E-1	7,066650E-1
2,330222E-1	7,066650E-1
2,496667E-1	7,066650E-1
2,663111E-1	7,066650E-1
2,829556E-1	7,081006E-1
2,996000E-1	7,095420E-1
3,162444E-1	7,099033E-1
3,328889E-1	3,299064E0
3,495333E-1	5,838651E0
3,661778E-1	7,303664E0
3,828222E-1	8,207577E0
3,994667E-1	9,153472E0
4,161111E-1	9,153472E0
4,328667E-1	8,428010E0
4,495111E-1	7,463564E0
4,661556E-1	5,677426E0
4,828000E-1	3,606533E0
4,994444E-1	1,035517E0
5,160889E-1	1,172423E0
5,327333E-1	1,026591E0
5,493778E-1	8,791106E-1
5,660222E-1	8,786662E-1
5,826667E-1	9,915084E-1
5,993111E-1	1,135299E0
6,159556E-1	1,020896E0
6,326000E-1	1,023477E0
6,492444E-1	1,026070E0
6,658889E-1	1,437590E0
6,825333E-1	3,531631E0
6,991778E-1	5,446558E0
7,158222E-1	6,156207E0
7,324667E-1	7,128317E0
7,491111E-1	6,706663E0
7,657556E-1	5,866419E0
7,824000E-1	4,689010E0
7,990444E-1	3,016719E0
8,156889E-1	1,610711E0
8,323333E-1	1,454149E0
8,489778E-1	1,508861E0
8,656222E-1	1,565710E0
8,822667E-1	1,623314E0
8,989111E-1	1,652115E0
9,155556E-1	1,652946E0
9,322000E-1	1,769980E0
9,488444E-1	2,119196E0
9,654889E-1	3,909309E0
9,821333E-1	5,223142E0
9,987778E-1	5,749876E0
1,015422E0	5,865624E0
1,032067E0	5,228443E0
1,048711E0	3,994309E0
1,065356E0	2,069798E0
1,082000E0	2,182439E0
1,098644E0	2,406648E0
1,115289E0	2,434268E0
1,131933E0	2,549579E0
1,148578E0	2,808954E0
1,165222E0	2,725251E0
1,181867E0	3,215427E0
1,198511E0	4,725577E0
1,215156E0	5,590340E0
1,231800E0	5,822510E0
1,248444E0	5,365212E0
1,265089E0	4,310897E0
1,281733E0	3,145598E0
1,298378E0	3,142911E0
1,315022E0	3,142911E0
1,331667E0	3,142911E0
1,348422E0	3,142911E0
1,365067E0	3,142911E0
1,381711E0	4,314741E0
1,398356E0	5,575193E0
1,415000E0	6,115963E0
1,431644E0	6,115963E0
1,448289E0	5,296652E0
1,464933E0	4,245657E0
1,481578E0	4,055672E0
1,498222E0	4,154670E0
1,514867E0	4,154670E0
1,531511E0	4,154670E0
1,548156E0	4,382760E0
1,564800E0	5,285335E0
1,581444E0	5,587700E0
1,598089E0	5,812464E0
1,614733E0	5,067704E0
1,631378E0	4,694862E0
1,648022E0	4,564852E0
1,664667E0	4,564852E0
1,681311E0	4,564852E0
1,697956E0	4,796694E0
1,714600E0	5,700033E0
1,731244E0	5,971795E0
1,747889E0	5,401434E0
1,764533E0	4,974182E0
1,781178E0	4,921027E0
1,797822E0	4,921027E0
1,814467E0	4,921027E0
1,831111E0	5,403750E0
1,847756E0	5,690186E0
1,864400E0	5,462113E0
1,881044E0	5,183183E0
1,897689E0	5,107434E0
1,914333E0	5,109626E0
1,930978E0	5,109626E0
1,947622E0	5,604481E0
1,964267E0	5,628983E0
1,980911E0	5,406069E0
1,997556E0	5,276705E0
2,014200E0	5,276705E0
2,030844E0	5,276705E0
2,047489E0	5,276705E0
2,064133E0	5,276705E0
2,080778E0	5,276705E0
2,097422E0	5,276705E0
2,114067E0	5,276705E0
2,130711E0	5,276705E0
2,147356E0	5,276705E0
2,164000E0	5,276705E0
2,180644E0	5,276705E0
2,197289E0	5,276705E0
2,213933E0	5,276705E0
2,230578E0	5,276705E0
2,247222E0	5,276705E0
2,263978E0	5,276705E0
2,280622E0	5,276705E0
2,297267E0	5,276705E0
2,313911E0	5,276705E0
2,330556E0	5,276705E0
2,347200E0	5,276705E0
2,363844E0	5,276705E0
2,380489E0	5,276705E0
2,397133E0	5,276705E0
2,413778E0	5,276705E0
2,430422E0	5,276705E0
2,447067E0	5,276705E0
2,463711E0	5,276705E0
2,480356E0	5,276705E0
